grid_dim,n_train,n_holdout,n_test,p_features,polykernel_degree,polykernel_noise_half_width,SPOplus_spoloss_test,LS_spoloss_test,SSVM_spoloss_test,RF_spoloss_test,Absolute_spoloss_test,Huber_spoloss_test,Baseline_spoloss_test,SPOplus_hammingloss_test,LS_hammingloss_test,SSVM_hammingloss_test,RF_hammingloss_test,Absolute_hammingloss_test,Huber_hammingloss_test,Baseline_hammingloss_test,zstar_avg_test
50,100,25,10000,5,8,2,0.008037259970541678,0.008279360966662859,NA,0.011367555368817941,0.00836574672872849,0.008366722562047308,0.03397527695747074,NA,NA,NA,NA,NA,NA,NA,-0.14262520690942454
50,100,25,10000,5,8,2,0.00799549958125687,0.008363587414364703,NA,0.012269322572098172,0.008329383351531898,0.00832782672778486,0.03303060173461969,NA,NA,NA,NA,NA,NA,NA,-0.14258511510277988
50,100,25,10000,5,16,1,0.0018978490693357,0.0035361196897395358,NA,0.009910322822000484,0.002652470769934799,0.00265266278980491,0.05260292994016912,NA,NA,NA,NA,NA,NA,NA,-0.1826598204934365
50,100,25,10000,5,16,1,0.001851560309946761,0.003687873938625765,NA,0.008621725322460576,0.0027453573678198995,0.0027438760302783264,0.054817621696968015,NA,NA,NA,NA,NA,NA,NA,-0.18520099010133637
50,100,25,10000,5,16,2,0.00549694619073909,0.007761656104464881,NA,0.014396252346116415,0.0067021150882746764,0.006701993081453388,0.053865716976467706,NA,NA,NA,NA,NA,NA,NA,-0.1875590104718774
50,100,25,10000,5,16,2,0.005657015036915755,0.008012931331628647,NA,0.014235148946854733,0.006898475430557117,0.006898253360511832,0.05710177223002179,NA,NA,NA,NA,NA,NA,NA,-0.18455138434700863
50,100,25,10000,5,32,1,0.00946670555970948,0.025698862350893626,NA,0.04189351707104567,0.018106133030495738,0.01810859346292237,0.1390462292401786,NA,NA,NA,NA,NA,NA,NA,-0.39361937548603204
50,100,25,10000,5,32,1,0.008952731079368968,0.0289752337944457,NA,0.05796888349714535,0.016643746891850605,0.016646845188114875,0.1446748127195119,NA,NA,NA,NA,NA,NA,NA,-0.42933823510014074
50,100,25,10000,5,32,2,0.014449953773584448,0.0392463770730216,NA,0.0710257845831263,0.024703802864784557,0.024705319059868672,0.13828253666385343,NA,NA,NA,NA,NA,NA,NA,-0.42535769426835957
50,100,25,10000,5,32,2,0.01144109552077378,0.03127113061063853,NA,0.04599492805347413,0.016760939649832544,0.01676159816796935,0.13954110344147005,NA,NA,NA,NA,NA,NA,NA,-0.4192686426260916
50,1000,250,10000,5,1,1,0.002450781935274639,0.0024385724508366098,NA,0.0030599092222895557,0.002450532409901899,0.0024504246874027546,0.027878399115151494,NA,NA,NA,NA,NA,NA,NA,-0.12789391775960127
50,1000,250,10000,5,1,1,0.002347701034825161,0.0023353253168657316,NA,0.0029529025218871766,0.0023434249631300065,0.0023433457486090508,0.027182741167759712,NA,NA,NA,NA,NA,NA,NA,-0.12769903366954655
50,1000,250,10000,5,1,2,0.008119018419664366,0.008100548221473684,NA,0.008967094469502715,0.008130724361325763,0.008130448729881688,0.0326638905644665,NA,NA,NA,NA,NA,NA,NA,-0.1327920494921641
50,1000,250,10000,5,1,2,0.008096793605163478,0.008069343887844731,NA,0.009027606463185229,0.008098986958662048,0.008098887874595903,0.032746355251884185,NA,NA,NA,NA,NA,NA,NA,-0.13317249907279324
50,1000,250,10000,5,4,1,0.0031351214668159564,0.0031449032861816614,NA,0.003558956011482987,0.003150866493651022,0.0031510023673983856,0.021441418991481442,NA,NA,NA,NA,NA,NA,NA,-0.12404904256042801
50,1000,250,10000,5,4,1,0.0032879370833360363,0.003307245888730779,NA,0.003797536131212449,0.003308579101679999,0.0033083799761082716,0.020992535784450223,NA,NA,NA,NA,NA,NA,NA,-0.12417068031628582
50,1000,250,10000,5,4,2,0.009663769461796064,0.009668967474272478,NA,0.010542495068202132,0.009701123385418092,0.00970111227320253,0.026696542585062325,NA,NA,NA,NA,NA,NA,NA,-0.12976168289294404
50,1000,250,10000,5,4,2,0.010099699319161643,0.010107662472633325,NA,0.011049167230029312,0.010148329756384532,0.01014800816217464,0.027968241520484213,NA,NA,NA,NA,NA,NA,NA,-0.13124721811729756
50,1000,250,10000,5,8,1,0.0020496762785877374,0.0021951515375875255,NA,0.002833355812769657,0.0021190661645683596,0.0021190457284062493,0.027915057843050123,NA,NA,NA,NA,NA,NA,NA,-0.13711616091118503
