grid_dim,n_train,n_holdout,n_test,p_features,polykernel_degree,polykernel_noise_half_width,SPOplus_spoloss_test,LS_spoloss_test,SSVM_spoloss_test,RF_spoloss_test,Absolute_spoloss_test,Huber_spoloss_test,Baseline_spoloss_test,SPOplus_hammingloss_test,LS_hammingloss_test,SSVM_hammingloss_test,RF_hammingloss_test,Absolute_hammingloss_test,Huber_hammingloss_test,Baseline_hammingloss_test,zstar_avg_test
5,100,25,10000,5,1,0.0,1.4078655667543848e-5,5.506706202140776e-18,0.19604659188962473,0.20244875392488065,5.506706202140776e-18,6.217248937900877e-18,2.6709656346274127,0.0343,0.0222,1.6753,1.8749,0.0216,0.0186,5.8793,29.247731197396536
5,100,25,10000,5,1,0.0,2.068023799413652e-5,7.815970093361103e-18,0.1043138495654815,0.20102927649680716,7.815970093361103e-18,7.815970093361103e-18,2.6818660835505113,0.0111,0.0,1.341,1.8558,0.0,0.0,5.9145,29.336769441468384
5,100,25,10000,5,1,0.0,0.06409100204619929,6.750155989720952e-18,0.12581803033855854,0.20491178424354725,6.750155989720952e-18,6.750155989720952e-18,2.4855067152698123,0.0745,0.0,1.5594,1.9264,0.0,0.0,5.4257,29.471285462455814
5,100,25,10000,5,1,0.0,0.0009144825700939719,-3.552713678800501e-18,0.08710802813782871,0.16755181228857688,-3.552713678800501e-18,-3.552713678800501e-18,2.230146416904602,0.0597,0.0,1.3688,1.9843,0.0,0.0,6.4232,29.861838582153734
5,100,25,10000,5,1,0.0,0.0025713425623731306,-1.1013412404281552e-17,0.0835112819517655,0.15014832580418838,-1.1013412404281552e-17,-1.1013412404281552e-17,2.3209127134038217,0.0908,0.0,1.2178,1.7335,0.0,0.0,5.6611,29.635833464496642
5,100,25,10000,5,1,0.0,5.047357827250956e-5,-2.1316282072803004e-18,0.10572518602340954,0.13906876352903227,-2.1316282072803004e-18,-2.1316282072803004e-18,2.2848791774168244,0.0215,0.0,1.4265,1.7507,0.0,0.0,5.5086,29.788877858060086
5,100,25,10000,5,1,0.0,2.6174999923671472e-5,8.348877145181178e-18,0.1358969830234425,0.18043171771713473,8.348877145181178e-18,8.348877145181178e-18,2.4183021904274136,0.0116,0.0,1.584,1.9395,0.0,0.0,5.4172,29.648146099675063
5,100,25,10000,5,1,0.0,8.556344752461697e-6,3.0908609005564356e-17,0.1264247372024351,0.19438428082489803,3.0908609005564356e-17,3.0908609005564356e-17,2.3148309043348725,0.0058,0.0,1.5353,2.085,0.0,0.0,5.9969,29.711904039095476
5,100,25,10000,5,1,0.0,0.0014507298224620724,2.398081733190338e-17,0.14137046013918406,0.16723153311331412,1.936228954946273e-17,1.5454304502782178e-17,2.1765968789880925,0.3216,0.2984,1.6355,2.0455,0.2394,0.251,5.8239,29.883948640431377
5,100,25,10000,5,1,0.0,9.29832389152958e-5,-1.936228954946273e-17,0.11656282442299148,0.19483729219268983,-1.936228954946273e-17,-1.936228954946273e-17,2.291475783623449,0.0296,0.0,1.2547,1.9922,0.0,0.0,5.3918,29.763508338303176
5,100,25,10000,5,1,0.0,1.5350872420266804e-5,-1.2434497875801753e-18,0.10619576383390746,0.17864275145417932,-1.2434497875801753e-18,-1.2434497875801753e-18,2.4584481835564165,0.0071,0.0,1.3506,1.8775,0.0,0.0,5.3204,29.555437165867147
5,100,25,10000,5,1,0.0,0.02931066902128217,-2.3092638912203255e-17,0.11230600283678921,0.21379255364740385,-2.3092638912203255e-17,-2.3092638912203255e-17,2.6910449449215594,0.2902,0.0,1.4828,1.8743,0.0,0.0,5.2915,29.325691145985136
5,100,25,10000,5,1,0.0,7.94939919607021e-5,9.592326932761353e-18,0.13019240094540221,0.20791929594633235,9.592326932761353e-18,9.592326932761353e-18,2.3862298449860866,0.0251,0.0,1.6382,2.0684,0.0,0.0,5.537,29.550653182570404
5,100,25,10000,5,1,0.0,0.026831926328545155,-4.476419235288631e-17,0.10268398023495635,0.18571641799297475,-4.476419235288631e-17,-4.476419235288631e-17,2.3865500567270197,0.0666,0.0,1.4769,2.048,0.0,0.0,6.1727,29.638254944078152
5,100,25,10000,5,1,0.0,2.0047153126585826e-5,-4.618527782440651e-17,0.1125637714969429,0.21024325613084857,-4.618527782440651e-17,-4.618527782440651e-17,2.2147706541937953,0.0103,0.0,1.5178,2.0468,0.0,0.0,5.9595,29.75793467250564
5,100,25,10000,5,1,0.0,0.0015927877727719534,-2.7533531010703882e-17,0.0944325401722401,0.16436160521726298,-2.717825964282383e-17,-2.5757174171303633e-17,2.224231901752707,0.1109,0.0264,1.3833,1.8873,0.0258,0.0228,5.5945,29.739606093023983
